DATE',ID_CAMS',0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-01-08',6564,17.356142,20.656273,21.077147,25.627569,34.143738,41.763203,44.291477,40.056435,32.581867,30.005983,21.880980,20.853746,20.661901,23.749563,24.031160,23.787193,22.937506,25.196180,27.829002,27.304058,28.000473,25.700575,23.312000,20.014729
2019-01-08',6747,21.505627,24.194748,24.976023,29.061550,33.330849,34.227303,45.026218,41.404617,36.212429,35.214348,28.300179,23.940060,22.663357,23.179766,23.286354,25.755411,27.197529,27.137980,26.478106,23.960407,23.457413,22.501455,20.551727,20.997280
2019-01-08',6748,20.180437,22.060802,25.204477,29.924719,36.636890,39.560806,46.399216,42.066788,36.026237,35.390335,22.546032,21.412632,21.317760,21.735943,21.880630,23.640594,24.933699,26.517307,26.320393,26.459854,23.693909,21.158274,21.871389,21.859823
2019-01-08',6749,17.186493,20.252686,21.390638,26.178381,34.248116,36.596279,39.938976,33.628792,28.792515,26.003012,20.405779,19.952211,19.972050,20.292574,19.742495,21.310143,23.114700,23.154678,24.867262,25.753397,23.615259,22.869873,20.924534,18.852110
2019-01-09',6192,22.983898,27.935225,25.585110,23.903559,26.005978,26.979057,31.114582,30.772455,30.408562,29.823759,27.719728,28.854259,26.737274,27.663958,30.568342,35.271412,38.348816,42.812584,43.053234,39.632565,37.823795,33.979691,32.875679,35.885021
2019-01-09',6193,19.954996,18.750452,18.141207,17.365244,18.093359,22.842249,26.658995,26.649572,26.114866,25.790094,26.099010,26.794239,24.123102,24.994379,27.938908,31.201153,33.876331,38.927193,41.899967,39.695263,37.665443,37.142315,32.560425,27.382498
2019-01-09',6194,17.429329,17.262489,16.160656,16.808775,17.420944,18.828920,21.462769,23.349117,21.947958,21.642216,20.817474,21.849203,19.830585,21.103971,22.720510,25.261301,27.772999,30.619839,33.481571,34.514214,32.972763,28.171379,24.725313,20.507086
2019-01-09',6377,20.051985,22.832293,24.906569,24.193901,28.976131,30.636065,33.110256,33.034679,34.401031,35.135380,33.010517,33.625454,30.654440,30.892565,33.355347,37.923756,42.954140,46.515194,36.157188,33.381142,29.546385,27.164364,27.776653,31.202034
2019-01-09',6378,20.349688,20.611292,20.181047,20.753424,23.254486,27.779797,29.491020,30.203346,31.493887,31.738161,28.620640,28.853407,25.883799,27.504740,30.017416,33.421246,37.335964,41.100571,38.516930,35.576588,34.154110,30.786169,29.211439,28.681086
2019-01-09',6379,17.645931,18.125828,18.005466,17.757023,18.233236,21.208057,24.299595,26.372091,24.719217,24.311369,22.891691,23.052877,22.751230,24.385059,25.818733,27.722849,30.107841,32.933395,32.132675,30.798033,30.025133,25.550501,23.440844,22.457783
2019-01-09',6562,20.051985,22.832293,24.906569,24.193901,28.976131,30.636065,33.110256,33.034679,34.401031,35.135380,33.010517,33.625454,30.654440,30.892565,33.355347,37.923756,42.954140,46.515194,36.157188,33.381142,29.546385,27.164364,27.776653,31.202034
2019-01-09',6563,20.349688,20.611292,20.181047,20.753424,23.254486,27.779797,29.491020,30.203346,31.493887,31.738161,28.620640,28.853407,25.883799,27.504740,30.017416,33.421246,37.335964,41.100571,38.516930,35.576588,34.154110,30.786169,29.211439,28.681086
2019-01-09',6564,17.645931,18.125828,18.005466,17.757023,18.233236,21.208057,24.299595,26.372091,24.719217,24.311369,22.891691,23.052877,22.751230,24.385059,25.818733,27.722849,30.107841,32.933395,32.132675,30.798033,30.025133,25.550501,23.440844,22.457783
2019-01-09',6747,19.257471,19.976990,19.514814,20.041916,19.503859,20.931828,22.042549,23.602346,24.531195,25.367889,27.267269,27.742672,27.671738,28.128994,27.504225,27.075089,25.714769,26.902081,26.938551,25.956295,25.197380,23.455935,23.929178,25.084488
2019-01-09',6748,18.686592,18.769550,18.239603,18.706024,18.834526,20.630159,23.223927,22.733829,23.104069,24.059809,24.434664,24.663507,25.564211,25.780025,25.360859,25.093185,23.945688,25.101480,25.881676,24.835569,23.493156,23.708994,24.308636,24.329863
2019-01-09',6749,16.936398,16.794952,16.554836,18.107306,18.195478,19.154463,20.623226,21.043476,21.706587,22.279913,22.730227,22.853357,23.456656,23.431028,22.391359,22.119905,23.009050,23.551701,23.398172,22.692631,21.574820,20.799208,21.242077,21.102293
2019-01-10',6192,32.793640,32.919052,25.207216,27.059883,26.030874,31.849255,31.665262,32.512287,28.540741,26.481054,23.007263,20.062460,19.283762,19.427654,18.208252,17.246347,23.986822,21.785721,25.746950,24.169594,22.020472,18.199514,19.162531,16.740198
2019-01-10',6193,23.209541,25.507862,20.338408,24.063383,23.092403,28.916658,31.084209,29.068161,24.983500,23.699045,22.112249,20.626745,19.481606,16.702614,17.300079,19.316622,23.137680,24.333414,24.047438,25.019915,20.461967,17.006712,18.043213,16.000254
2019-01-10',6194,18.879124,22.415125,19.238829,22.555241,21.110195,25.823936,27.957521,23.784920,19.973455,18.402382,18.916647,18.418789,18.101536,17.391651,17.921329,19.527197,21.838049,20.345968,22.809155,23.274935,19.336937,16.162474,17.057932,15.041205
2019-01-10',6377,30.994446,35.635532,35.127380,32.462906,32.252434,37.196743,35.434555,37.388714,37.589870,33.095974,27.515038,26.467463,23.033754,21.473606,23.917665,20.638550,23.522333,26.122547,28.588253,28.085835,24.180237,20.139481,20.315487,17.913645
2019-01-10',6378,28.237951,26.869717,24.883465,26.962994,26.885941,34.702709,30.710890,32.471161,31.309824,27.225071,24.815374,23.246786,21.070675,22.105875,21.883911,22.541298,25.789021,27.570278,27.344385,26.290905,23.257200,19.098904,19.215012,17.093922
2019-01-10',6379,22.088531,23.998613,21.140667,24.152634,24.398813,28.388172,28.814110,27.758162,23.595711,22.520063,20.904432,19.813095,18.784914,21.617491,22.113667,22.620552,23.769403,24.780346,25.849354,23.255566,22.055090,18.241663,18.281473,16.402222
2019-01-10',6562,30.994446,35.635532,35.127380,32.462906,32.252434,37.196743,35.434555,37.388714,37.589870,33.095974,27.515038,26.467463,23.033754,21.473606,23.917665,20.638550,23.522333,26.122547,28.588253,28.085835,24.180237,20.139481,20.315487,17.913645
2019-01-10',6563,28.237951,26.869717,24.883465,26.962994,26.885941,34.702709,30.710890,32.471161,31.309824,27.225071,24.815374,23.246786,21.070675,22.105875,21.883911,22.541298,25.789021,27.570278,27.344385,26.290905,23.257200,19.098904,19.215012,17.093922
2019-01-10',6564,22.088531,23.998613,21.140667,24.152634,24.398813,28.388172,28.814110,27.758162,23.595711,22.520063,20.904432,19.813095,18.784914,21.617491,22.113667,22.620552,23.769403,24.780346,25.849354,23.255566,22.055090,18.241663,18.281473,16.402222
2019-01-10',6747,25.844845,24.812838,24.006456,24.527252,27.772186,30.268339,29.437725,29.762005,28.257120,27.509031,26.005875,23.895390,21.956123,22.925196,25.622906,25.769621,26.742741,27.384762,29.601723,26.632021,24.037275,20.426767,20.397497,17.961550
2019-01-10',6748,23.448355,22.862768,22.751524,24.016203,24.862799,29.937851,29.280510,28.982838,27.047592,26.084557,24.230562,22.181221,20.299692,22.660759,24.956381,25.172821,26.055426,26.681110,27.457111,24.919897,21.902962,19.755260,19.634502,17.382160
2019-01-10',6749,21.013096,21.599024,21.575661,24.141996,21.686836,26.282024,28.268526,26.571924,25.838057,24.660082,22.974499,21.209824,19.472511,22.743801,22.614254,24.576023,25.284416,24.630079,25.721582,22.254169,19.291859,18.693213,18.564993,16.749990
2019-01-11',6192,15.196821,15.386032,15.508309,16.709038,16.780403,13.015097,16.627375,16.087078,14.789612,12.649863,13.734898,13.718144,14.150040,14.658385,14.913414,14.676395,13.256496,12.381370,12.522470,12.324721,12.898128,14.079723,14.207657,16.077927
2019-01-11',6193,14.521067,14.475514,15.905872,15.500064,14.945603,13.467826,15.510622,15.270487,14.141362,11.699981,13.133245,12.815485,14.186135,15.143821,15.940248,15.108171,14.650958,12.935770,12.045689,12.808857,13.820753,14.794743,15.268569,15.621985
2019-01-11',6194,14.704074,14.146284,15.322289,14.464434,13.643698,12.710018,14.706487,14.491334,14.272962,10.905296,11.965931,11.820697,12.315369,13.179667,14.862241,14.847188,13.519874,12.733436,12.309655,11.902062,13.015360,13.907104,14.671713,15.050439
2019-01-11',6377,16.139172,16.195597,15.997703,16.481323,18.105637,17.692087,17.505692,16.813934,15.658307,13.487224,14.397436,14.113249,14.489729,15.036025,15.484165,15.423119,14.144447,13.463931,13.278380,12.870660,13.541738,14.644320,14.607252,16.718779
2019-01-11',6378,15.499413,15.497104,15.946402,16.035984,15.449946,15.162122,16.668493,17.754786,16.599386,13.246137,14.526379,13.913146,14.961757,15.816698,16.860060,17.085491,16.130415,15.087372,14.191151,14.340134,14.632847,15.470184,15.702113,15.972595
2019-01-11',6379,15.129021,14.856110,14.692805,15.454787,15.511686,15.529878,17.056564,16.819498,15.565923,12.619367,12.994768,12.850316,13.015282,13.796241,15.512090,16.308512,15.739588,14.860269,13.813540,14.088119,14.125775,14.584023,14.993290,15.292691
2019-01-11',6562,16.139172,16.195597,15.997703,16.481323,18.105637,17.692087,17.505692,16.813934,15.658307,13.487224,14.397436,14.113249,14.489729,15.036025,15.484165,15.423119,14.144447,13.463931,13.278380,12.870660,13.541738,14.644320,14.607252,16.718779
2019-01-11',6563,15.499413,15.497104,15.946402,16.035984,15.449946,15.162122,16.668493,17.754786,16.599386,13.246137,14.526379,13.913146,14.961757,15.816698,16.860060,17.085491,16.130415,15.087372,14.191151,14.340134,14.632847,15.470184,15.702113,15.972595
2019-01-11',6564,15.129021,14.856110,14.692805,15.454787,15.511686,15.529878,17.056564,16.819498,15.565923,12.619367,12.994768,12.850316,13.015282,13.796241,15.512090,16.308512,15.739588,14.860269,13.813540,14.088119,14.125775,14.584023,14.993290,15.292691
2019-01-11',6747,16.091650,16.386576,15.881842,14.634793,14.529901,14.337580,17.518347,17.765530,17.265314,13.504674,14.444026,14.173005,14.627311,15.027299,15.831393,15.794746,15.091956,14.543871,15.031247,14.051440,12.841497,13.731103,14.093317,15.398051
2019-01-11',6748,15.760253,16.058220,15.249274,16.720861,16.415724,16.657246,17.683788,17.761948,16.936836,13.418784,14.521362,13.487360,14.277056,14.980808,16.210367,16.694513,15.858916,14.783835,14.242075,13.718835,12.875930,13.552244,13.952089,14.743030
2019-01-11',6749,15.223068,15.172300,14.441373,15.475706,16.635452,17.036278,16.674604,16.853647,15.783335,12.825480,13.298908,12.968863,12.974609,13.881038,15.566418,16.679543,16.389336,15.022585,13.452918,13.386230,13.024114,12.986127,13.514693,14.330133
2019-01-12',6192,11.964686,15.794599,12.510180,10.731956,9.4483633,10.247643,10.891392,9.4945993,8.4153872,7.3171206,6.8190212,7.0620418,6.9989171,6.8226600,6.3259964,6.2568717,6.7209034,7.0145774,6.8616261,7.0529041,6.8683796,6.0094013,5.7446823,5.2491674
2019-01-12',6193,12.754639,16.555923,13.446939,12.907382,13.362914,13.668623,12.239831,11.189897,9.8778553,8.3284788,7.3137865,7.4913230,7.6569080,7.2955971,6.5072842,6.2223110,6.3358178,6.9489660,7.2878523,7.6438766,7.6280208,6.8729949,6.5164456,5.4747224
2019-01-12',6194,13.031459,16.448164,14.466709,13.568776,13.453039,14.727502,14.007442,11.671674,10.816454,9.0924540,7.8340173,7.8733110,7.9952402,7.6347246,6.8747201,6.4326315,6.2786899,7.0851059,7.3767977,7.1850648,7.4412332,7.1259193,6.6760049,5.9047284
2019-01-12',6377,12.136353,16.299524,12.634028,11.032885,9.7235918,10.825727,11.794847,10.476001,10.314412,8.7613983,7.9904504,8.3717136,8.6916571,7.3600574,6.8755584,6.9839559,7.5076733,7.8761673,8.2403488,7.6483674,7.0231786,6.7501845,6.3609505,6.3587513
2019-01-12',6378,13.915268,17.027397,13.601460,12.676497,13.728502,13.302665,12.718893,12.147680,11.634999,9.6818066,8.4670258,8.7173223,9.0611677,9.0891209,8.1385908,7.5804563,7.7048912,8.4513941,9.1520176,9.7326021,9.5330715,7.5701509,7.6182418,6.8446627
2019-01-12',6379,13.746159,17.058819,13.708127,13.177885,13.767930,13.708726,13.075416,12.499740,11.169479,10.278436,8.8490133,8.9719801,9.2503424,9.0051632,7.9666963,7.4969678,7.5827351,8.1413984,9.4506025,9.6598425,9.8769884,8.4156685,8.2897615,7.2179108
2019-01-12',6562,12.136353,16.299524,12.634028,11.032885,9.7235918,10.825727,11.794847,10.476001,10.314412,8.7613983,7.9904504,8.3717136,8.6916571,7.3600574,6.8755584,6.9839559,7.5076733,7.8761673,8.2403488,7.6483674,7.0231786,6.7501845,6.3609505,6.3587513
2019-01-12',6563,13.915268,17.027397,13.601460,12.676497,13.728502,13.302665,12.718893,12.147680,11.634999,9.6818066,8.4670258,8.7173223,9.0611677,9.0891209,8.1385908,7.5804563,7.7048912,8.4513941,9.1520176,9.7326021,9.5330715,7.5701509,7.6182418,6.8446627
2019-01-12',6564,13.746159,17.058819,13.708127,13.177885,13.767930,13.708726,13.075416,12.499740,11.169479,10.278436,8.8490133,8.9719801,9.2503424,9.0051632,7.9666963,7.4969678,7.5827351,8.1413984,9.4506025,9.6598425,9.8769884,8.4156685,8.2897615,7.2179108
2019-01-12',6747,12.344535,16.558084,12.580482,11.578197,11.407976,12.717476,13.926702,12.983293,11.541264,10.031053,8.9763422,9.3139505,9.0454082,7.9047880,7.7988091,8.0976887,8.5017509,8.7031393,8.4255304,7.9842548,7.1991372,6.4651146,6.1113224,6.6367440
2019-01-12',6748,12.782542,16.607538,12.951030,12.261754,11.626255,12.793874,13.973975,12.733026,10.854198,10.362109,9.1691551,9.4121761,9.4479589,8.2672215,7.3282595,7.6865973,7.9599195,8.6235447,8.8647308,8.3500710,7.6966591,6.3835444,6.8337741,6.7631068
2019-01-12',6749,13.158618,16.537962,13.108785,13.039657,11.695376,12.819340,14.079497,11.780727,10.503189,10.725906,9.3910723,9.5249529,9.5539436,8.3092861,7.4139509,7.2757330,7.4180880,8.2012548,8.6364479,9.0817595,8.4391766,6.8726254,6.7601762,6.8049436
2019-01-13',6192,4.5359058,5.8487759,7.1563306,8.9319201,12.027556,11.289521,11.464056,14.074574,15.205247,13.223258,9.9346104,9.4865179,8.2340536,8.1880007,7.7946215,7.3557458,6.8795695,7.0354862,7.4880056,7.7956071,6.8360505,6.7560964,6.7243476,6.8415513
2019-01-13',6193,4.6577783,5.7370358,6.8283157,8.6148472,12.451722,12.805336,13.954309,16.070744,18.975216,14.599722,10.936447,9.9713354,9.0655594,8.7773247,8.3644199,8.3020468,8.7901621,8.2355928,8.7457800,8.9431057,7.6424599,7.3360977,7.1992173,7.7146378
2019-01-13',6194,4.6675410,5.2891665,6.2783556,7.8823066,11.363000,13.749960,13.262526,14.432147,18.156301,14.631724,11.407991,10.538860,9.4864569,9.2323284,8.9967461,8.2859602,8.6938410,8.4783144,8.2738657,8.4707937,8.5898695,8.0291901,7.1403279,7.4532151
2019-01-13',6377,5.8607979,6.8251467,7.9982100,9.3219233,11.036989,11.292562,13.602193,16.646626,16.596859,14.182918,12.003114,8.8226442,8.5119047,8.6468410,8.0538273,7.4823928,6.9889646,7.1023340,7.9926615,8.3942251,7.5473890,6.9636030,6.9684901,7.5700283
2019-01-13',6378,5.6752610,6.8823738,8.0103750,9.7723503,12.516040,13.032994,14.059072,16.846714,17.542734,15.126887,12.175605,10.482869,9.4409819,9.1967163,8.8664322,8.3912058,9.0403585,7.5083098,9.1190710,9.6062403,8.3611593,7.4738297,7.4270458,7.7261205
2019-01-13',6379,5.9128242,6.7295785,7.7887135,9.2278471,12.884827,13.236380,14.526836,15.983233,17.593666,15.752620,12.775871,11.374032,9.5658102,9.3114548,8.7286720,8.6544189,8.8449593,7.4254322,8.6540346,9.0917511,8.5346460,7.7154140,7.4395514,7.5675273
2019-01-13',6562,5.8607979,6.8251467,7.9982100,9.3219233,11.036989,11.292562,13.602193,16.646626,16.596859,14.182918,12.003114,8.8226442,8.5119047,8.6468410,8.0538273,7.4823928,6.9889646,7.1023340,7.9926615,8.3942251,7.5473890,6.9636030,6.9684901,7.5700283
2019-01-13',6563,5.6752610,6.8823738,8.0103750,9.7723503,12.516040,13.032994,14.059072,16.846714,17.542734,15.126887,12.175605,10.482869,9.4409819,9.1967163,8.8664322,8.3912058,9.0403585,7.5083098,9.1190710,9.6062403,8.3611593,7.4738297,7.4270458,7.7261205
2019-01-13',6564,5.9128242,6.7295785,7.7887135,9.2278471,12.884827,13.236380,14.526836,15.983233,17.593666,15.752620,12.775871,11.374032,9.5658102,9.3114548,8.7286720,8.6544189,8.8449593,7.4254322,8.6540346,9.0917511,8.5346460,7.7154140,7.4395514,7.5675273
2019-01-13',6747,6.3170376,6.6623330,8.7849655,9.1966257,10.292184,12.418744,14.016098,17.056835,17.592670,13.507106,11.572298,9.8886852,8.0096359,8.0402651,8.7361755,7.1616254,7.5666642,7.5966444,8.1800175,9.0184793,9.1056376,8.0916042,7.1571817,7.9583259
2019-01-13',6748,6.6590362,6.3962488,8.3708611,9.5204058,10.149307,12.289369,13.073578,16.785494,18.153913,13.732405,12.178703,9.0220509,8.3167038,8.3769484,8.0063066,7.5904236,7.2472897,6.9310646,8.0801439,8.7940331,8.0433197,7.2270155,7.3308668,7.4199901
2019-01-13',6749,6.8336730,6.3084683,8.0492268,9.8623762,10.658966,12.166359,13.543446,16.389948,17.993843,13.662204,12.512176,9.3014078,8.4095860,7.7850947,7.6412578,7.1518769,6.6996884,6.8339195,8.1612597,8.8212328,7.4911709,7.3648891,7.4556384,7.4395161
2019-01-14',6192,7.0502276,7.2322307,8.9205313,9.2916784,9.7386656,12.088315,12.909794,12.998907,12.057204,11.689975,12.250763,10.799009,9.4848461,8.7102203,7.7548962,8.0030985,6.1858215,6.0325112,5.5592003,4.8259673,3.9401739,2.8660400,2.0083065,2.4151788
2019-01-14',6193,7.6693091,7.9310637,8.6230984,9.8300428,11.701341,13.495417,14.467005,15.576814,14.478848,14.290916,13.237110,11.141761,10.372939,10.011636,9.3469238,7.9994607,8.4492836,7.2608123,7.1520877,6.4408603,5.1156816,3.2602489,2.1571510,2.6548021
2019-01-14',6194,7.6006422,8.2257118,8.5966377,10.467655,12.207133,12.530400,13.188611,15.275174,15.193967,13.401658,12.049466,11.287003,10.841229,10.711520,10.091189,8.9185047,8.3037643,7.4448147,7.1454372,6.4125524,5.3750868,3.6083012,2.6212773,2.5973051
2019-01-14',6377,7.3122759,8.4452124,9.6245937,10.135690,11.460268,12.373612,13.486555,13.545372,12.574451,12.448935,12.028903,10.578130,9.4303617,9.1389332,8.3224211,8.6288309,6.5095735,6.3195138,5.9239292,5.8011160,5.1072545,3.9375384,2.6686847,3.2027302
2019-01-14',6378,7.8219056,8.6840973,9.3632841,10.665754,12.004203,12.576244,13.633581,14.794847,14.213077,13.250611,11.379253,10.579359,10.206232,9.7585974,9.8104534,8.4207268,8.7003040,7.9994216,7.6681409,7.1558514,6.2132001,4.3522677,3.0404408,3.6041441
2019-01-14',6379,7.8291812,8.4658184,8.8061056,10.381822,11.711047,12.211452,13.387903,15.128304,14.858818,12.597821,11.217009,10.620570,10.530467,10.367902,10.052607,9.0402069,8.3001270,8.0762033,7.6672101,7.1336393,5.8308287,4.8714471,3.1246827,3.5376372
2019-01-14',6562,7.3122759,8.4452124,9.6245937,10.135690,11.460268,12.373612,13.486555,13.545372,12.574451,12.448935,12.028903,10.578130,9.4303617,9.1389332,8.3224211,8.6288309,6.5095735,6.3195138,5.9239292,5.8011160,5.1072545,3.9375384,2.6686847,3.2027302
2019-01-14',6563,7.8219056,8.6840973,9.3632841,10.665754,12.004203,12.576244,13.633581,14.794847,14.213077,13.250611,11.379253,10.579359,10.206232,9.7585974,9.8104534,8.4207268,8.7003040,7.9994216,7.6681409,7.1558514,6.2132001,4.3522677,3.0404408,3.6041441
2019-01-14',6564,7.8291812,8.4658184,8.8061056,10.381822,11.711047,12.211452,13.387903,15.128304,14.858818,12.597821,11.217009,10.620570,10.530467,10.367902,10.052607,9.0402069,8.3001270,8.0762033,7.6672101,7.1336393,5.8308287,4.8714471,3.1246827,3.5376372
2019-01-14',6747,8.2075310,9.2297935,9.5462637,10.791550,11.842626,11.785411,12.883247,14.043818,14.201537,13.684114,12.948232,12.166854,11.442363,10.082108,9.8936014,8.9732456,8.1502733,6.3375192,5.7286220,5.1193929,4.5098019,4.1824198,2.9505429,3.2534771
2019-01-14',6748,7.8343258,8.8077879,9.5402384,11.042598,11.905324,11.699918,13.144813,14.017300,13.607438,11.906549,10.725327,10.556281,10.474362,9.9568672,9.3047609,8.5405531,7.8482785,7.0307531,6.2842951,5.7763891,4.8204794,4.4448090,2.8559554,3.1338217
2019-01-14',6749,7.6878400,7.9049726,8.5276299,8.8769493,9.3228846,11.274530,12.705271,13.872065,13.600362,11.734455,10.573911,9.9229956,9.4414892,9.9001799,9.5918055,8.3853140,8.0949078,7.2985563,6.1820264,5.4443812,5.0504255,4.4086852,2.9323530,3.0577652
2019-01-15',6192,2.4438407,2.8734839,3.1785986,3.2495701,3.4683273,4.9476795,6.4728880,7.0599790,6.9125376,5.9387650,4.9544320,4.6259513,4.6766114,4.5112448,4.5854092,5.1476398,5.2548256,5.8996372,6.4639373,5.7466736,5.3110747,5.0146475,4.7940907,4.5718799
2019-01-15',6193,2.5716248,2.9020052,3.2591317,3.3835073,3.9620976,5.9518185,8.0418797,8.7192955,8.3059263,7.0720096,5.9452977,5.1053686,5.4758015,5.8838997,6.3733053,6.3623271,6.1467557,6.9549923,7.5956898,6.6307311,6.2615538,5.5229983,5.2173185,4.8397827
2019-01-15',6194,2.6271322,2.9095228,3.3013237,3.4452393,3.9631352,6.4087543,8.1885080,9.0710144,8.7540941,6.9667640,6.1163826,5.2929807,6.0135117,6.0986824,6.0395207,6.1034050,5.9045033,6.6715426,7.2146964,6.6548042,6.5683093,5.5061727,5.3936467,4.9169765
2019-01-15',6377,3.0605350,3.3706508,3.6932023,3.7687068,4.3027887,6.2979951,7.5874453,8.6449442,7.5837159,6.0869842,5.3478308,4.8406491,5.2313461,5.1783590,5.2285924,5.8960404,6.1954141,6.6131077,6.9984641,6.4381170,6.1441436,5.1947842,5.1943536,5.0097733
2019-01-15',6378,3.6824589,4.0055065,4.2431622,4.2883978,5.7919583,8.2119131,9.4955368,10.116307,8.7659168,7.1083465,6.3654985,5.4484472,6.0895114,6.2131367,6.0878944,6.3528342,6.3468161,7.0970440,7.9262624,7.6283045,6.9898033,6.0567865,5.8795729,5.4960117
2019-01-15',6379,3.7926497,4.1504855,4.3240647,4.3505135,6.0322781,8.1246586,9.2790775,9.8853807,8.6062870,7.0572019,6.2698598,5.3601127,5.8187375,5.9312787,5.6768880,6.1467485,6.1445246,6.9426570,7.4818320,7.6123314,7.3670163,5.8884730,5.9292254,5.5335851
2019-01-15',6562,3.0605350,3.3706508,3.6932023,3.7687068,4.3027887,6.2979951,7.5874453,8.6449442,7.5837159,6.0869842,5.3478308,4.8406491,5.2313461,5.1783590,5.2285924,5.8960404,6.1954141,6.6131077,6.9984641,6.4381170,6.1441436,5.1947842,5.1943536,5.0097733
